drugbank_id,uniprot_id,interaction
DB08309,P35228,0
DB14011,P00811,0
DB19129,P29274,1
DB04141,P31040,1
DB11638,Q8IDP1,1
DB02347,P42262,1
DB12818,O75908,0
DB00914,O00329,0
DB07209,P37231,1
DB03800,Q00987,0
DB12280,Q01201,0
DB06477,P15555,0
DB03856,P11926,1
DB08231,P41235,1
DB05998,P08588,0
DB12010,O00305,0
DB01251,P02768,0
DB02198,P23219,1
DB08674,P49354,1
DB14860,Q16539,0
DB01708,P42262,0
DB02169,P28562,1
DB16236,P0A2K1,0
DB01130,P62508,1
DB03461,P04150,0
DB16351,P30291,0
DB01972,P41007,1
DB00509,P10827,1
DB05075,P10828,0
DB03602,P08263,1
DB18041,P68400,0
DB00346,P35348,1
DB00619,Q14832,0
DB01268,P28845,0
DB15581,P11511,1
DB02915,Q08493,0
DB15357,P08173,1
DB04751,Q15418,1
DB08738,P48147,1
DB04120,P07773,1
DB01299,P0AC13,1
DB07171,P42892,1
DB15393,P35968,1
DB00654,O94925,0
DB00328,P05231,0
DB01586,P11387,0
DB09285,P09917,1
DB05220,O14965,1
DB15382,P08581,1
DB00157,Q8TDS4,0
DB03528,P21728,0
DB04367,P48169,0
DB00470,Q96AE4,0
DB05047,P42261,1
DB09096,P08294,1
DB05590,P07550,1
DB01142,P41595,1
DB02817,P00183,1
DB17493,O14763,1
DB07763,P22695,1
DB00634,P0AC13,1
DB03649,P45568,1
DB05039,P01308,0
DB00143,Q13546,0
DB03309,P81180,1
DB13345,P35348,1
DB05607,Q16832,0
DB11954,Q98GN8,0
DB14487,P00748,1
DB00321,P13945,0
DB07092,P10613,0
DB13501,P23219,1
DB00963,P16615,0
DB12116,P39594,0
DB18125,P49356,1
DB07334,P35968,1
DB06603,P20309,0
DB00157,P13500,0
DB07529,P24941,1
DB11672,P37231,1
DB01205,P18507,1
DB18012,P00746,1
DB00374,P08192,0
DB02379,P00750,0
DB01483,P14867,1
DB17021,P31930,0
DB00599,P36544,1
DB12248,P07550,1
DB11838,Q04759,0
DB03461,P12931,0
DB15685,P17948,1
DB16332,Q03181,1
DB12731,O95831,0
DB00726,P46098,1
DB02363,P0ABQ4,1
DB01136,P55263,0
DB01403,P35869,0
DB12875,P19784,0
DB04864,Q02880,0
DB04551,P11387,0
DB00426,P04293,1
DB00255,P03372,1
DB00555,P35498,1
DB08897,P20309,1
DB02266,Q07869,1
DB08231,P35243,1
DB12010,P52333,1
DB04202,P08912,0
DB05786,P62593,0
DB04447,P15770,1
DB11675,P50281,0
DB16321,P34972,1
DB11829,P05771,1
DB04967,P62750,0
DB03944,Q08289,0
DB02493,P0A7D4,1
DB02580,P62593,0
DB18252,P06732,0
DB00173,P0AF12,1
DB02350,P08908,0
DB14185,O75311,0
DB02059,Q14416,0
DB02685,P14416,0
DB07454,P00492,0
DB12598,Q02127,0
DB11948,Q99714,0
DB04538,P03366,0
DB04272,Q9HB21,1
DB03991,P08912,0
DB14911,P06396,0
DB05223,O15379,1
DB03479,P24941,0
DB03476,P00749,1
DB16300,Q02108,1
DB15643,Q99835,0
DB00734,P34969,1
DB04016,P20151,0
DB01353,Q15303,0
DB11466,Q03431,0
DB01581,P0AC13,1
DB07850,P23415,0
DB07925,P0A2K1,1
DB03317,Q55013,1
DB03874,P41594,0
DB12903,P06401,0
DB03030,Q07864,0
DB01329,P02919,1
DB08490,P45452,1
DB12278,Q13936,1
DB02044,P29474,1
DB08727,P27487,0
DB04272,P01308,0
DB00320,P01859,0
DB00830,Q8RQE9,0
DB00173,P48736,0
DB00184,Q05901,1
DB02602,P43681,0
DB12695,Q04917,1
DB07255,P00734,0
DB04824,P21918,0
DB01852,P35348,0
DB06202,P00811,0
DB00865,Q05940,1
DB11219,P18825,0
DB02643,Q5G940,0
DB01085,Q8IJK8,0
DB00747,P08912,1
DB17892,Q99500,0
DB02039,P25116,0
DB17385,P11387,1
DB13793,P20309,1
DB11973,P04626,1
DB06202,P35367,0
DB00555,P41145,1
DB04087,Q02880,0
DB01937,P05798,1
DB01761,P30418,0
DB13139,P07550,1
DB00808,P55017,1
DB08066,P23219,0
DB02268,P06820,1
DB05428,Q16881,1
DB06837,Q9UNA0,1
DB11638,Q9H422,0
DB01864,Q08188,1
DB05475,P15559,0
DB16995,P39304,0
DB04654,P07477,1
DB02141,P29474,1
DB03721,P10844,1
DB00696,P28222,1
DB00197,P19793,0
DB14001,P9WN95,0
DB06151,P48637,1
DB00321,P25021,1
DB04855,Q13698,1
DB12125,P17787,1
DB13029,P00439,0
DB12236,P31639,1
DB08208,P43088,0
DB02377,P30793,1
DB11954,P49768,0
DB09229,P08588,0
DB03064,P0C0Y9,0
DB01155,P28222,0
DB09013,P35968,0
DB04147,P76045,1
DB04813,Q07820,1
DB06764,P35348,1
DB02729,Q9NZD4,0
DB01878,P55157,0
DB13810,Q99720,1
DB02044,P11229,0
DB03156,Q8VVD2,1
DB00611,P41143,1
DB14001,O75469,1
DB00527,Q9Y5Y9,1
DB03317,P07550,0
DB00799,P13631,1
DB03765,P07998,1
DB03013,P24941,0
DB05458,P43681,1
DB11638,P08670,1
DB02154,P02786,0
DB09053,Q06187,1
DB06228,Q9UM73,0
DB00778,P34998,0
DB02078,P35080,1
DB02266,P36544,0
DB03959,P14679,0
DB00313,P08912,0
DB02696,P41146,0
DB11962,P14900,0
DB03201,P15085,1
DB03516,P55157,0
DB02081,P07477,1
DB13729,O15393,1
DB07598,P42262,1
DB00964,Q12879,0
DB03461,P06632,1
DB04242,P26602,1
DB02038,P10724,1
DB04933,Q96RI1,0
DB00652,P04585,0
DB02451,Q8IDQ9,0
DB01195,Q14524,1
DB08889,P14867,0
DB09232,P22888,0
DB00408,P23975,1
DB00499,P35869,1
DB02899,P55769,0
DB13953,P39086,0
DB08190,P16083,1
DB01090,P43681,1
DB04336,P63096,0
DB03796,Q9NYK1,0
DB08707,P43220,0
DB03461,Q04828,1
DB12107,Q72LA6,0
DB01599,O95477,1
DB03705,P0AC13,1
DB12203,P29274,1
DB03503,P03472,1
DB07469,P31645,0
DB11679,P42574,0
DB11274,P41595,1
DB00834,P07288,1
DB08814,P15056,0
DB14060,P35354,1
DB06729,P0AC13,1
DB07401,P80188,0
DB08185,P17291,1
DB01351,P47869,1
DB01212,P0A3M6,1
DB03747,P07686,1
DB03251,P07477,1
DB03600,P0A953,1
DB03800,P49019,0
DB12010,Q9H4B4,1
DB04404,P11797,1
DB01158,P19938,0
DB17042,P07204,0
DB11841,P20035,0
DB12364,Q9NPD8,0
DB01962,P08631,1
DB02229,P11474,0
DB04147,P26790,1
DB03152,Q02760,1
DB03461,P48163,1
DB00603,P0A7E1,0
DB00948,P0AD65,1
DB03229,P17584,1
DB00304,P03372,1
DB13094,P28223,1
DB00696,P41595,1
DB04233,P22303,0
DB00246,P00183,0
DB09080,P08908,0
DB01713,P31930,0
DB04315,P28223,0
DB09285,P11797,0
DB07371,P01857,1
DB01149,P08908,1
DB03649,P07550,0
DB04137,Q12809,0
DB14867,P9WGY7,0
DB03297,Q8GB52,1
DB01830,P00439,0
DB01159,P13569,0
DB00824,P30542,1
DB00182,Q00534,0
DB07847,P06401,0
DB07954,Q99720,0
DB02278,K9N638,0
DB17490,P42216,0
DB12778,P16109,1
DB04216,P41143,0
DB07146,P06239,1
DB11763,P32884,0
DB08006,Q9UBT6,0
DB06989,P17948,0
DB08339,P00722,0
DB08846,O43570,1
DB00143,P10768,1
DB02080,P00803,1
DB07776,P55017,0
DB09262,P0A6I0,0
DB00241,P14867,1
DB08412,P24228,0
DB00370,Q13885,0
DB00143,P15121,1
DB00747,P08173,1
DB06589,P0A884,0
DB12612,P18031,0
DB04147,P98002,1
DB02282,P49841,0
DB01614,P08908,1
DB16967,P41145,1
DB02170,Q9UQM7,0
DB01834,P42345,0
DB02340,P42126,0
DB00786,P22894,1
DB02056,P29275,0
DB01911,Q96T66,0
DB00212,P00797,1
DB07431,P24941,1
DB08236,O60882,0
DB06716,P47870,1
DB04462,P45983,1
DB08690,Q9NZ42,0
DB08573,P00811,1
DB07050,P48735,0
DB00517,P07550,0
DB07954,P22894,0
DB00659,O00329,0
DB01355,P34903,1
DB01567,P47870,1
DB15446,P25779,0
DB15431,P23443,1
DB08552,Q16539,0
DB01094,P04278,1
DB00946,Q9BQB6,1
DB00631,P09884,1
DB08546,Q9HBH1,0
DB06080,P10721,1
DB11726,P36544,1
DB00716,Q9Y271,1
DB12843,P0AFG8,0
DB13064,Q9EXV5,0
DB03658,P00811,1
DB00843,P29475,1
DB00743,P42330,0
DB00834,P03366,0
DB14020,Q12866,0
DB04141,Q99643,1
DB07859,P23141,0
DB01580,P11086,0
DB14487,P04150,0
DB07871,P04585,1
DB07735,P46072,0
DB12961,Q8NER1,0
DB02551,P11387,0
DB02379,Q9WXN1,1
DB12899,P01584,1
DB08548,P54760,0
DB00265,Q9HBA0,1
DB14490,P07741,0
DB01247,P21397,1
DB07491,P07477,1
DB00596,P62508,1
DB13182,P11474,1
DB00669,P20309,0
DB02496,P0A794,1
DB18479,Q12809,0
DB02127,P29274,0
DB18267,P08912,0
DB00507,P94692,1
DB15465,Q16539,0
DB00308,Q14654,1
DB07926,P76187,0
DB00991,P23219,1
DB12720,P30197,0
DB12010,P13501,0
DB06119,P35498,1
DB05667,Q9UBS5,0
DB05219,Q14524,0
DB13520,P47898,1
DB08451,Q13936,0
DB09061,P47775,1
DB00808,P51787,1
DB08188,P36544,0
DB00909,P35498,1
DB04315,Q7Z2Z2,1
DB00748,P35367,1
DB15096,P32297,1
DB03861,P23975,0
DB04491,O14746,0
DB06262,P56817,0
DB15102,P04150,0
DB14487,P01308,1
DB13005,Q02763,1
DB09199,P37231,1
DB03721,Q64822,1
DB08572,P24941,1
DB01649,P06730,1
DB02817,P33260,0
DB14501,Q51990,0
DB09229,Q01668,1
DB02191,P77173,1
DB12357,O00311,1
DB00563,Q9NZD2,0
DB03796,Q9X1H9,1
DB14487,P06396,1
DB01327,P02919,1
DB02637,Q9ZF99,1
DB04374,Q9UJM8,1
DB12126,P26663,0
DB14779,Q51225,0
DB15256,P02585,1
DB08418,Q13698,0
DB01196,P14324,0
DB11619,P04278,1
DB02052,P28222,0
DB18104,P22607,0
DB13036,P21731,1
DB14481,P00915,0
DB04555,P42216,1
DB09174,P41143,1
DB02930,P15043,1
DB16244,Q9Y243,0
DB01151,Q04609,0
DB05423,P21728,0
DB01288,P13945,1
DB07918,P00363,1
DB03485,P02924,1
DB15822,P28566,0
DB07859,P37231,0
DB00395,P14867,1
DB04047,P02753,0
DB00759,O60674,0
DB13335,P14867,1
DB12743,P54289,1
DB16076,Q72874,0
DB06590,Q8RJN8,0
DB08088,P10275,1
DB17047,P18825,0
DB02959,Q9UQB9,0
DB02256,P35348,0
DB15068,P07949,1
DB02772,O75469,0
DB12010,Q9UHD2,1
DB00321,P48736,0
DB02767,O00206,1
DB01591,P45452,0
DB01892,P09917,1
DB04395,P56194,0
DB00721,P26358,1
DB03667,P10826,0
DB03909,Q00975,0
DB08950,P18089,1
DB12540,P08908,1
DB00599,P31644,1
DB12010,P35858,0
DB14649,P35228,1
DB11899,O14757,1
DB12116,Q46444,0
DB00624,P04626,0
DB01403,P35367,1
DB09167,P31645,1
DB08486,P04150,0
DB02565,P29274,0
DB08086,P14779,1
DB08690,Q02761,1
DB01524,P03372,1
DB00574,P23975,0
DB00607,P49841,0
DB01702,Q44048,1
DB01708,P03372,1
DB02270,P16384,1
DB00525,Q9BQB6,0
DB00562,P22748,1
DB12588,Q07869,0
DB08490,P14780,1
DB11195,P15587,1
DB03801,P08588,0
DB09330,P08253,0
DB02709,P37231,1
DB02138,P0A434,1
DB12010,O14757,1
DB07204,Q01782,0
DB01782,P33981,1
DB09118,P12821,0
DB00854,P35372,1
DB09060,P07173,0
DB02552,P21728,0
DB03803,P03366,1
DB00412,P13661,0
DB14027,Q13639,0
DB01645,P11474,1
DB00975,Q00441,0
DB01146,P35367,1
DB00751,P01556,0
DB11919,P16455,1
DB03317,P00137,1
DB08447,P11474,0
DB01442,P00734,0
DB14924,P42680,1
DB04115,P07998,0
DB08049,P21964,1
DB07376,P15538,0
DB01014,P35462,0
DB04799,P08574,1
DB08670,P0AE18,1
DB03283,P30542,0
DB01221,P36544,1
DB09212,Q8TCU5,0
DB17191,Q12809,0
DB03958,P0AD68,0
DB03783,P20839,1
DB00787,P35372,0
DB11712,Q16539,0
DB00545,O53240,0
DB02587,P11086,0
DB00223,P04150,1
DB01852,P15121,1
DB17063,P98066,0
DB01248,P03372,0
DB03895,P0A0N5,1
DB09421,P34981,1
DB03424,Q01693,1
DB11851,P23219,0
DB01210,P23141,0
DB03707,P29474,1
DB00483,Q15822,1
DB09078,P10721,1
DB00206,P41595,0
DB03499,P04626,0
DB04233,P35367,0
DB05805,P0AE18,0
DB06288,P14416,1
DB09079,Q92731,0
DB04326,P09466,0
DB00171,P9WN95,0
DB00418,P24941,0
DB02414,Q04760,0
DB00279,P50750,0
DB11638,P09237,0
DB12783,P20711,1
DB11848,P09874,0
DB00484,Q8VVD2,0
DB06630,O95622,0
DB00622,P45568,0
DB05171,Q96BI3,1
DB04214,Q96T66,0
DB08156,P00915,1
DB00157,O14949,0
DB02324,P04183,1
DB02709,P61925,0
DB08357,P40406,1
DB04581,P26358,0
DB01192,P35372,1
DB07300,P32238,0
DB12549,P11388,1
DB07720,Q16740,0
DB15406,O15552,1
DB00163,Q07869,0
DB00695,Q9HC97,1
DB01185,P00742,0
DB04464,P01889,1
DB04147,P0C0X8,1
DB08408,P07097,1
DB00248,P34969,1
DB00939,O43526,1
DB00312,O60760,0
DB04196,Q81VW8,1
DB14490,Q16595,1
DB16849,P29274,0
DB08515,P35348,0
DB08689,Q72LA5,1
DB04697,P00734,1
DB02142,Q8ZNF3,1
DB04821,P31645,1
DB01375,P22695,0
DB05766,P35462,1
DB07477,P35354,1
DB08912,P54583,0
DB13097,P00797,1
DB01992,Q81EE4,1
DB04125,P41145,0
DB09285,P54289,0
DB09186,P22303,0
DB03814,P48735,0
DB04975,P05093,0
DB03619,P25084,0
DB01079,P00918,0
DB12174,Q8ZKR2,0
DB03522,Q60099,1
DB02366,P07477,1
DB00365,P0A0K8,1
DB02497,P08758,1
DB08513,P28482,1
DB01912,P08684,0
DB03198,Q16850,0
DB08601,O08498,0
DB14487,P35968,0
DB00867,Q12791,1
DB11665,Q07817,0
DB13877,P36897,0
DB12354,P23219,1
DB02471,O00264,0
DB09389,P03372,0
DB00171,P10398,1
DB08895,O60674,1
DB04315,P10114,1
DB09225,P21728,1
DB03159,P00749,1
DB01155,P0A0K8,1
DB00990,Q72547,0
DB08185,P00747,0
DB01784,P00918,1
DB00157,P00734,0
DB01159,Q9UM07,0
DB04324,P25963,0
DB06732,P22303,0
DB15784,P08709,0
DB00402,P07451,0
DB04719,P12724,0
DB14104,P51649,0
DB04462,P0A2K1,0
DB01821,P29475,1
DB02930,P54278,1
DB01015,P14867,0
DB09225,P49356,0
DB11730,P11802,1
DB03444,Q08209,0
DB04864,P08311,0
DB13016,Q9Y271,1
DB02552,P27348,0
DB01741,Q9Y233,0
DB01200,P43133,0
DB00430,P02919,1
DB00357,P08172,0
DB01780,P62258,1
DB09061,Q9BVS4,0
DB03403,P08908,0
DB07137,P24941,1
DB12010,Q16832,1
DB04105,P00325,1
DB01016,P50416,1
DB00222,Q14654,1
DB01352,Q9UJM8,0
DB02613,P12499,0
DB04892,P06276,1
DB00396,P51003,0
DB16825,Q8WW43,1
DB15214,Q15746,0
DB07431,Q6PHR2,0
DB00129,P50440,1
DB00799,P23921,0
DB04844,P46663,0
DB05407,P25101,1
DB08266,Q8RQE8,1
DB00648,P01834,0
DB02354,P07477,1
DB16267,O75874,1
DB04137,Q96C86,0
DB00941,P15121,0
DB03237,P0AES2,1
DB01076,O00591,0
DB03205,P39900,0
DB04908,P09917,0
DB14488,P02794,1
DB04141,P11226,0
DB04440,P00813,1
DB06446,P28223,1
DB00328,P15531,0
DB03128,P14416,0
DB11816,Q14896,1
DB02379,P0AEX9,1
DB07347,P21281,1
DB04869,P06881,1
DB07244,P14920,0
DB06148,P07550,0
DB04272,P07741,1
DB09020,P05023,1
DB07776,P9WPN5,0
DB14879,Q51504,1
DB07934,P00734,1
DB14916,Q99683,1
DB02142,Q16665,0
DB02966,P39748,0
DB01223,Q14432,1
DB06477,P14416,1
DB07637,Q13936,0
DB04106,Q16881,1
DB08161,Q7BJM5,1
DB11723,P27487,1
DB06410,P11473,1
DB02116,Q9NZD2,0
DB05667,P05108,1
DB03562,P19079,1
DB01694,P50406,0
DB03033,P08254,1
DB12167,P12931,0
DB02994,P15121,1
DB12789,P43116,1
DB04665,P08908,0
DB15221,P10275,1
DB16891,Q9Y5Y9,0
DB00434,P28335,1
DB01717,P78527,0
DB07451,P03366,1
DB00170,P15559,1
DB12433,Q8TDS4,1
DB15130,P05112,1
DB07384,P07919,0
DB11800,Q13882,1
DB07719,P18031,1
DB12843,P05026,1
DB00936,P01375,0
DB07947,P17612,1
DB03959,P17612,0
DB02383,P15121,1
DB07175,P25053,0
DB14487,Q00987,1
DB12416,P10828,0
DB02800,P75430,1
DB07009,Q7Z2W7,0
DB01205,Q92542,0
DB15425,Q15858,0
DB04002,P08172,0
DB05805,P23975,1
DB01382,P9WKD7,0
DB06713,O95180,0
DB09185,P21397,1
DB08678,P23467,1
DB04066,Q9ULX7,1
DB12140,Q16539,1
DB00716,P21462,1
DB03569,Q16644,0
DB06831,P28223,0
DB01790,Q9Y285,0
DB00589,P14416,1
DB08922,P14416,1
DB00171,P33261,0
DB18793,P33981,0
DB00157,P11474,0
DB02153,P52848,0
DB00157,Q14232,0
DB15493,P35968,0
DB02556,P06850,1
DB12010,P15056,1
DB04566,P20839,1
DB00599,Q13285,0
DB01796,P04035,0
DB01565,P41145,1
DB00201,P07477,0
DB06616,P48736,0
DB12010,P42680,1
DB04463,P16152,1
DB11348,Q06110,0
DB07939,P52700,1
DB00828,P0A749,1
DB04835,P19367,0
DB01708,P35968,0
DB09099,P48047,0
DB04325,P09619,0
DB08069,Q04206,0
DB00502,Q15596,0
DB01151,P00918,0
DB01628,P49841,0
DB09086,P0A884,0
DB03571,P16234,0
DB01393,P28702,1
DB09338,P53985,1
DB14488,P35348,0
DB07330,P09874,1
DB02243,Q16539,0
DB03317,P43235,0
DB05575,P21918,0
DB08013,P17252,0
DB03245,Q92947,1
DB00202,P20309,1
DB13955,P29957,0
DB11958,Q01959,0
DB01098,P04054,0
DB01998,P16083,0
DB16474,P0C002,0
DB00594,P08253,0
DB12742,Q05586,0
DB08454,P49841,1
DB01025,P10275,0
DB01431,Q92731,0
DB04380,P77425,1
DB01031,P00915,1
DB00288,P04150,1
DB00246,P28566,1
DB04426,Q9UHY7,0
DB06629,P11387,0
DB02280,P20906,1
DB03461,Q96FI4,0
DB02899,P08588,0
DB00373,P08588,1
DB08039,Q9Y478,1
DB00192,P00959,0
DB00604,P29474,0
DB11393,P0A0K8,1
DB02495,P04183,1
DB07989,P00800,1
DB17041,P04271,0
DB08564,Q14697,0
DB09068,P28222,1
DB00219,P11229,1
DB11752,P30968,0
DB00157,O75438,1
DB07189,P78536,1
DB01221,P62937,0
DB08453,P25524,0
DB08839,O43570,0
DB02490,P9WG35,0
DB12010,Q12866,1
DB05232,Q9NY46,1
DB03317,Q92918,0
DB02888,P24941,0
DB00312,P18031,0
DB00726,P07451,0
DB02758,P00509,1
DB00173,Q8RLY5,1
DB11741,P17948,1
DB04216,P43813,0
DB03524,P01556,1
DB19311,P0AE18,0
DB12441,P04629,1
DB03909,P00742,0
DB04745,P11388,1
DB06900,P08588,0
DB02595,P00750,0
DB00711,P50859,0
DB04786,P12931,0
DB07551,Q59560,0
DB07768,Q04828,1
DB00652,P41145,1
DB00274,P05067,0
DB06868,P00734,1
DB07169,P26663,1
DB17059,P35372,0
DB15496,P02741,0
DB01796,Q9UKV0,0
DB01130,O95718,1
DB02843,Q9HU22,1
DB06713,O75762,0
DB00355,P05193,1
DB01602,P0AEB2,1
DB01893,P08172,0
DB01214,P21918,0
DB04615,P22303,1
DB06707,O43708,0
DB03751,Q01959,0
DB04673,P20309,0
DB01992,Q9R381,1
DB01520,P69681,0
DB00588,O24990,0
DB04464,P14625,0
DB04462,Q02750,1
DB03147,P00438,1
DB04863,P05106,1
DB03216,P21554,0
DB07277,P00742,1
DB12531,P11473,0
DB03312,Q16665,0
DB11093,P11362,0
DB17837,P09917,0
DB13520,Q99250,1
DB11397,O94766,0
DB11638,P06748,1
DB03987,P06744,0
DB02393,P25024,0
DB02196,P24941,0
DB05395,Q08210,0
DB00448,P11802,0
DB02887,P15531,1
DB02427,P50406,0
DB00313,P60339,0
DB00926,P0AEB2,0
DB00609,P00811,0
DB04865,P39023,1
DB03461,P35270,1
DB00797,P47869,0
DB00150,P96558,0
DB01159,Q12879,1
DB04800,P54219,0
DB03661,P30305,1
DB04796,P11473,1
DB01863,P23677,1
DB00932,P0A3R9,0
DB00899,P35372,1
DB02115,P05091,1
DB14488,P52333,0
DB00434,P23905,0
DB02015,P00282,0
DB06605,P28223,0
DB01992,P44886,1
DB00312,Q05586,1
DB11638,Q08188,0
DB14146,P41143,1
DB00721,P22894,0
DB15466,P35354,0
DB01862,P00722,1
DB06329,Q9NYK1,1
DB16690,P05023,1
DB00774,P43166,1
DB00277,Q07869,0
DB14533,P00738,1
DB08419,P22088,1
DB01236,P08913,0
DB00678,P30556,1
DB07875,P00742,1
DB02609,Q92542,0
DB00408,P04626,0
DB00132,P20309,0
DB05812,P05093,1
DB04029,P30939,0
DB08070,P26281,0
DB08348,P11439,1
DB00909,Q8N1Q1,1
DB02909,P00634,0
DB16063,Q9H2K2,1
DB05171,Q92542,1
DB04855,P18825,1
DB13930,P28482,1
DB03017,Q6GGU4,0
DB00726,P00469,0
DB01956,P23416,1
DB08604,P0A2K1,0
DB12328,P35869,1
DB03848,P33527,0
DB11638,Q8II73,1
DB01873,P68371,1
DB07464,Q3JUV5,0
DB04970,Q08289,0
DB06521,Q8GGK7,0
DB13955,Q99527,1
DB05420,P07477,0
DB03979,P39662,1
DB01197,P11229,0
DB12121,O60885,0
DB01029,P20831,0
DB08897,Q8TD19,0
DB07130,P35367,0
DB04867,P32238,1
DB00572,O67135,0
DB11235,P08172,1
DB00657,Q15822,1
DB08029,P08254,1
DB04147,Q3J1A5,1
DB12988,Q07869,1
DB00262,P00390,1
DB05022,P0A9B2,0
DB00480,Q96SW2,1
DB03151,P78540,0
DB00909,P35499,1
DB16995,P45984,1
DB06702,P13000,0
DB04147,P02929,1
DB01329,Q16832,0
DB08357,Q6FEW8,1
DB01467,P33247,0
DB15110,P53350,1
DB06157,P33247,0
DB00193,P24941,0
DB00246,P53004,0
DB08453,P08173,0
DB09517,P35354,0
DB02613,P06971,1
DB06777,P11086,0
DB04147,P07110,1
DB01043,O75762,0
DB09123,P9WGR1,0
DB08040,Q07075,1
DB01647,Q07343,1
DB01137,O85465,0
DB08026,P53779,1
DB00337,P00813,0
DB04447,P61626,0
DB12010,P43681,0
DB13059,Q74EF5,0
DB14806,Q16665,0
DB05095,P48169,0
DB03977,Q8DP79,0
DB18479,P17752,1
DB00812,Q16647,1
DB09235,P55786,0
DB07134,P18031,1
DB14810,P35557,1
DB01067,Q09428,1
DB01175,P08908,1
DB06641,P28482,1
DB04522,P24941,0
DB11694,P07445,0
DB00235,P36888,0
DB00530,O75469,1
DB00589,P21917,1
DB06959,P61925,1
DB02379,P36924,1
DB06641,P48736,1
DB00477,P07858,0
DB04147,P00918,0
DB00171,O14727,1
DB15097,P06239,0
DB03435,P09148,1
DB04565,P06820,1
DB07655,P08172,0
DB01821,P29474,1
DB16312,P20831,1
DB12010,Q8NI60,1
DB04719,Q13627,1
DB07947,P18825,0
DB12263,Q9UBF8,0
DB03958,P0CK31,1
DB02031,P15121,0
DB02056,P35408,1
DB01114,P17787,0
DB00224,Q72874,1
DB01392,Q9BYF1,0
DB14011,Q9HBA0,1
DB07664,Q9NR96,0
DB03350,P02930,1
DB18823,P50750,1
DB07180,P51955,1
DB07011,P35228,1
DB03247,P56122,1
DB03308,P11229,0
DB07203,P24941,1
DB07279,P25779,0
DB00772,P22303,1
DB03607,P00780,1
DB00849,Q13002,1
DB01194,P07451,1
DB04233,P74334,1
DB09221,P01375,1
DB14070,P01857,0
DB00157,O43175,1
DB04685,P33316,1
DB02263,P00362,1
DB01643,P03007,1
DB03867,P37231,0
DB12267,P08588,0
DB12445,P23219,1
DB04607,P24941,1
DB01212,P00807,0
DB03759,Q05586,1
DB11893,Q96BI3,1
DB01437,O75469,0
DB11773,P06493,0
DB02770,Q05603,1
DB12713,C7C422,0
DB14533,P01024,1
DB03374,P69905,0
DB12010,P25021,0
DB02431,P20231,0
DB03273,P23526,1
DB01136,Q12809,1
DB01041,P01375,1
DB11672,P14780,1
DB00543,P34969,1
DB04224,Q07869,1
DB00185,P11229,1
DB01248,P00734,0
DB04855,P41595,0
DB00288,P27815,0
DB02379,P23904,1
DB00363,P35462,1
DB00751,P35968,0
DB06634,P08684,1
DB00371,P21462,0
DB00846,O60931,0
DB03171,P00929,1
DB00472,P31645,1
DB12695,Q9ZAG3,0
DB14508,P49841,1
DB07133,P00734,1
DB05399,P24941,0
DB00921,P28223,0
DB01392,P32170,0
DB14011,Q02127,0
DB01694,P53582,0
DB02345,P07658,1
DB08729,O76074,1
DB03088,P41143,0
DB04517,P06983,1
DB12010,Q00536,1
DB16071,P14416,0
DB04948,P08913,1
DB01199,P36544,1
DB03868,Q48255,1
DB15357,Q7Z3Y4,0
DB07097,Q5G940,1
DB08231,P9WPF1,1
DB04137,P26662,1
DB02901,Q9UDW1,0
DB02693,P9WHE9,1
DB03777,P53778,1
DB01591,P14867,0
DB03814,P08913,0
DB06814,P16083,0
DB06290,Q91RS4,1
DB00157,P0A953,0
DB00316,Q07912,0
DB07589,Q8WW43,0
DB15399,P31749,1
DB06435,P32238,1
DB05266,P35372,0
DB06832,P29474,0
DB07346,P21731,0
DB07216,Q16647,0
DB08097,Q16539,1
DB06843,P63092,1
DB15425,P43403,0
DB11782,P09237,0
DB07426,P14324,1
DB12695,Q92598,1
DB07763,P50859,0
DB03485,Q54AI1,0
DB01095,P0AC38,0
DB02181,P07071,1
DB08922,Q75UV1,0
DB07724,Q03181,1
DB00726,P08913,1
DB09014,P28335,1
DB15494,P32745,1
DB07207,P13726,1
DB03461,P0AE18,0
DB02451,P98052,1
DB16825,P04584,0
DB02058,P21802,1
DB03814,P00749,0
DB00557,P35367,1
DB01661,P11229,0
DB00418,P14867,1
DB00313,P38936,1
DB06358,P0ABQ4,1
DB03772,P08709,0
DB16239,O60885,1
DB08804,P21728,1
DB03461,P06780,0
DB00870,P08588,0
DB02236,P22102,1
DB06834,P15085,0
DB00268,P35462,1
DB01119,P63252,0
DB00915,P14324,0
DB06202,P41143,0
DB01972,Q05599,1
DB04721,Q01668,0
DB00770,P43115,1
DB01863,Q99418,1
DB03690,P0A2K1,0
DB00941,P20932,0
DB05412,P28482,0
DB08896,P10721,1
DB00966,P02818,0
DB08232,P13726,1
DB08170,P05023,0
DB17034,Q13547,1
DB11769,P34969,0
DB08006,Q02127,1
DB06422,P46098,1
DB02610,P24228,0
DB08694,P03372,0
DB09061,O75311,1
DB03746,P00811,0
DB03136,Q01726,0
DB03403,P42216,1
DB06433,P10613,0
DB04879,P17948,1
DB03761,P0A884,1
DB01110,Q9RA63,0
DB00408,Q08289,0
DB00778,P28223,0
DB01972,P42262,0
DB17101,Q15722,1
DB04846,P18089,1
DB08294,P03372,0
DB00274,P0AEB2,1
DB04566,P0A9M2,1
DB08472,O67854,1
DB00408,Q01959,1
DB00651,P14416,0
